,0,1,2
0,3.6450774158185264,11.278004399814705,-0.13556967390385313
1,3.477291632993999,11.492431430314596,-0.6481782791528142
2,3.7577624511147056,11.58759182593214,-0.7745316959808831
3,3.5204498538082087,11.391128858529228,-0.8045533961437357
4,4.323055715959091,11.828040066157742,-1.1290212411678051
5,5.54785763173449,12.091252418252125,-1.8443170812940488
6,6.303510967325808,12.04994187065592,-2.2391049457322074
7,7.49961634806394,10.993468512381154,-2.180617553982898
8,9.98928076860943,10.769980444368878,-1.1074940888655995
9,11.474923968785822,10.43564445769254,-0.3814002578454758
10,12.17935171414192,10.57880496825397,-0.25430431059005937
11,12.791876018848418,10.549162545780492,-0.2091974520270301
12,13.144379249987132,10.56967338697411,-0.11367270191861388
13,13.322849322195644,10.687471066511549,-0.14437774273826387
14,8.442095654702797,-1.0949776436050993,0.1621141178722513
15,13.274119490067356,10.668510949325817,-0.07805810284200707
16,13.662609188775855,10.645113289068098,0.11726057013512695
17,13.912106361953926,10.479728992341506,0.015860167077998436
18,13.975364642666868,10.360250960621276,-0.07389209899597463
19,13.972991041376005,10.364938571466572,-0.16337146089558566
20,13.975720873999586,10.306901308202617,-0.18657186949864207
21,14.09928930006901,10.328526057996301,-0.13046820819174273
22,14.394144211591517,10.358160409851733,-0.025265008499098338
23,14.423484172564372,10.318008940777307,0.045892685840133285
24,14.347607616954544,10.26922335328556,0.028378960102884654
25,14.380655986330304,10.289312014883132,0.07524893772426108
26,14.41319281493918,10.337032388466906,0.06690027033247853
27,14.522213425153545,10.388219916143031,0.16974710373524074
28,14.583964389725956,10.387599396535283,0.18879424900038763
29,14.688844548193636,10.247669032999134,0.23768366029440055
30,14.810291332826768,10.221461296681232,0.3036275773883145
31,14.641934793323259,10.145980424017344,0.27907493041034814
32,14.68120952603377,10.358354310227075,0.4818098156518831
33,14.69540182651878,10.298865454497069,0.5013487003174626
34,14.695620501482765,10.24988121942013,0.4636077670139497
35,14.72910191821582,10.374443577215686,0.42387778652948016
36,14.7072727563221,10.303769533492188,0.50106252943102
37,14.69821969181928,10.292689980703575,0.545903429479924
38,14.688876308505055,10.181317699905533,0.5002295985092853
39,14.646028083339491,10.166748946465765,0.5187112765067262
40,14.583814887742239,10.20096337332942,0.5796446258210527
41,14.70277589635964,10.167875376358062,0.6023540722471606
42,14.531417191981504,10.269491262073906,0.60333061969419
43,14.42945130438761,10.357573009680262,0.5358032713576996
44,14.245063072905852,10.469125301840691,0.45199889740595744
45,13.785823884870583,10.717389618090108,0.5420045839622274
46,13.327773606002426,10.668877200285188,0.5925413829450771
47,12.518287850403826,10.194908905614513,0.2597426492822965
48,11.642642875592152,9.476204937259263,-0.09686565613018855
49,11.029036506680242,9.132177088316736,-0.3833162477862597
50,10.792684929363284,8.895129043599656,-0.41292413698789443
51,10.588146847447284,8.853411647306327,-0.294252122232888
52,10.198967889841736,8.481735094818635,-0.49240069590197155
53,10.118990727439403,8.37499796917745,-0.8959762930761461
54,9.88534105344897,8.042961397667622,-1.8956501575188764
55,9.344375265520338,7.99421516382273,-2.7211319037579296
56,8.92134224686434,7.386141561689532,-3.2186189429492993
57,8.252767029132832,7.2176303568243805,-3.5245861001668697
58,7.864898375405008,6.9510105763920444,-3.6604467062893953
59,7.7644132334187566,6.784022256283658,-3.685700901176681
60,7.852299175210639,6.4526706180127045,-3.70096457375063
61,7.7146276606057995,6.3268529651167045,-3.7236869972726296
62,7.7046165983116754,6.2366480409982445,-3.701833892325747
63,7.734380741773545,6.269923644648545,-3.7359804214164405
64,8.100756663716194,6.135113981886396,-3.624757501683498
65,8.226536585389237,6.11917981608675,-3.591609945009967
66,8.241357743262212,6.103144409425228,-3.578630156394575
67,8.36456369375875,6.145084427319082,-3.553062417040371
68,8.330383940858948,6.156204363914091,-3.5536655243638355
69,8.36112452768785,6.127932756127282,-3.5351922590752394
70,8.259673669945622,6.050495589665065,-3.5575906979523633
71,8.305774028920682,6.06916625265838,-3.543627125396734
72,8.386583171017591,6.191997371916085,-3.5324055059231223
73,8.397322791546074,6.238746487411036,-3.490056020086168
74,8.385017485897697,6.173737505064518,-3.4574347906320533
75,8.33341452660041,6.1365985634398115,-3.4430339879776604
76,8.467644927567608,6.254642053837215,-3.408357559787432
77,8.521141812622764,6.369716689298117,-3.3896423679645777
78,8.465381457807212,6.336855713365853,-3.4121536071996474
79,8.32664885654879,6.144984158902493,-3.429734529982295
80,8.212016667628252,6.084011851664928,-3.401913205490232
81,8.212914282825611,6.052080506880653,-3.3268139208253764
82,8.233964122370393,6.036559337856234,-3.3346288273701834
83,8.305004708490785,6.175190875249992,-3.3804486719492717
84,8.34032022863301,6.2540868481836185,-3.4308552210314165
85,8.361192353819673,6.26043607121609,-3.3861727948767166
86,8.364864210611486,6.216314824649571,-3.37855877718762
87,8.311584353430346,6.148706041944776,-3.352078890309732
88,8.289884534705882,6.2065510965747945,-3.3588229121327813
89,8.292762266324488,6.15223486629452,-3.3887000041453588
90,8.38793427724919,6.206878068622232,-3.4248588821123467
91,8.420617874437644,6.274190637255801,-3.421576212186696
92,8.392267255868152,6.309637494456242,-3.5387642669754036
93,8.481838767726668,6.188437860079385,-3.6067799596325574
94,8.549111173949608,6.612163883070372,-3.4637881037790432
95,8.416085275581523,6.2711003456284695,-3.508306959058716
96,8.461447131040163,6.489532418973292,-3.2686568511115643
97,8.696980836488688,6.571375770559916,-3.076459716886081
98,8.878226474619241,7.326988872626871,-2.802485769668072
99,8.793877473074284,8.47193678983124,-2.3667574826870554
100,8.589945127516136,9.181009993376385,-1.7550119012049559
101,8.089558570423554,9.960311423517478,-0.9542454778659857
102,8.08860867414589,10.237853172042897,-1.0879829806710073
103,8.21533248937035,9.928542074452123,-1.3742879291784404
104,9.249562545095142,10.724994661336384,0.09316631322901028
105,9.561094151397432,11.61357549884869,1.3062370694221377
106,9.778223292846643,12.051350171723477,2.1686673369621983
107,9.820826360336937,12.26205582978382,2.3253078092486996
108,9.885141805366327,12.323542596783275,2.452458223976118
109,10.011827998667428,12.24661901985872,2.8139148200825304
110,10.237220354365338,12.216360722341406,3.170580437169404
111,9.996305335526692,12.409184961889144,3.5304670542710546
112,9.788565949673183,12.343476666880004,3.6049334645636337
113,9.604578049736578,11.982835566580908,3.6094288982368767
114,9.602256072316965,11.694561348176368,3.551851923486467
115,9.555010308294317,11.577384228929187,3.6354561672112338
116,9.338356036265976,11.311797955458598,3.745146738524457
117,9.399351443780219,11.39121309983197,3.9946749839377076
118,9.448748130270504,11.343632477139966,3.8801298831768944
119,9.496808336298944,11.330991713723801,3.7623009912756586
120,9.640069976381254,10.782559322854416,3.8235303613839573
121,9.750307082697356,10.674114700416885,3.9213706395298202
122,9.863922987490419,10.426830119018945,3.7726083571964915
123,9.714333617017708,10.491792978736237,3.9122050005357116
124,9.698727138824978,10.413781631003074,3.868650417660809
125,9.655875957119397,10.351834842043301,3.8636410808769788
126,9.69076898663781,10.129239994022864,3.743549932804786
127,9.76779372474134,10.063546286566968,3.61576791553987
128,9.765602001112027,10.030062699123684,3.6494622763907887
129,9.728571059654064,10.184327100650668,3.7188234962504008
130,9.755636206243377,9.901466470358171,3.6546292350546317
131,9.761930412352214,10.048930354405485,3.66233459555651
132,9.71550351091061,9.917688593283598,3.6213679362584665
133,9.826221380408038,9.963269161719072,3.701994121101485
134,9.950399919996022,9.876123505975364,3.579095630142224
135,9.99320015989829,9.900492795348647,3.6469242119767475
136,9.900788729976485,9.482710315392636,3.5461568946499824
137,9.926803149224916,9.559466400451626,3.5643717798844055
138,9.951079638504199,9.458729822180066,3.6157482342181657
139,10.077010790624037,9.505760131292666,3.638426080845107
